Geneid,PD_117_R10_S05#,PD_117_R11_S05#,PD_117_R12_S05#,PD_117_R13_S05#,PD_117_R14_S05#,PD_117_R15_S05#,PD_117_R16_S05#,PD_117_R5_S05#1,PD_117_R6_S05#1,PD_117_R7_S05#1,PD_117_R8_S05#1,PD_117_R9_S05#1
b0456,-0.6186945296666666,-2.1069945976666666,-1.9097280866666662,-1.7645694766666669,-2.0256492206666667,-2.6596946326666666,-2.508413219666666,0.021470648333333564,-0.1334534466666666,0.11198279833333302,-0.31520151066666635,-0.4839284356666669
b0457,-0.14628496400000035,0.05344457599999952,-0.1188021190000006,-0.08031252700000024,-0.014638422000000872,-0.016195429000000594,-0.07719266900000044,-0.0037939480000002135,0.09864877199999977,-0.09485482400000045,-0.03961458200000045,-0.06191379400000052
b0458,0.6546064876666664,1.2578204876666659,1.138029126666667,1.097929178666667,2.035657037666666,2.123586736666666,2.0178945436666664,-0.018003069333333066,-0.09893748133333347,0.11694055066666653,0.5762062786666666,0.5432794796666665
b0459,0.4864325789999997,0.9226016029999995,0.634308227,0.6867469509999999,0.6142188259999992,1.0314897099999998,0.9891751799999993,-0.10024946299999993,0.0816569609999993,0.018592501999999733,0.28417579999999987,0.3077262849999993
b0460,0.37953777933333477,0.9165554453333353,0.5866148003333347,0.6709124593333353,1.0567959683333346,1.400873270333335,1.285009487333335,-0.04039601266666537,0.06277038733333384,-0.02237437466666492,0.0364820753333337,0.035632792333334606
b0461,-0.03238510833333308,0.6690287206666659,0.2819825756666665,0.2327510016666663,0.7928164656666672,0.8865426186666658,0.9853417466666672,0.01247144766666608,0.00485521166666647,-0.01732665933333344,0.03165633466666673,0.10965792466666624
b0462,-0.2551118403333339,0.20507558566666617,0.3248945626666657,0.25996199166666667,0.19302464866666647,0.07954954966666605,0.11713571266666634,-0.013463253333333647,0.006071896666666632,0.007391356666666127,-0.13152686233333366,-0.1708284253333332
b0463,-0.09584096900000016,0.47721229599999937,0.5704640730000001,0.5918927529999998,0.5980919450000002,0.5366680179999994,0.4943425999999995,-0.08228129300000031,0.04569321899999945,0.03658807399999997,0.07189023499999969,-0.018823416000000037
b0464,0.3323898783333332,1.3701974393333334,1.2263753743333332,1.3451976243333332,1.2985375433333326,1.002056869333333,1.2676868343333334,0.13808718833333256,-0.09033260166666679,-0.047754586666666654,0.2941970213333329,0.4201625893333327
b0465,-0.1022723146666662,0.27290369633333444,0.27304056633333396,0.22064691733333408,0.29734174433333393,0.41595990933333393,0.4380995573333344,0.012375510333334283,-0.02284217966666624,0.010466669333333734,-0.14251560166666621,-0.06637728766666573
b0466,-0.08240074733333458,-0.354628792333334,-0.11224903933333419,-0.07449300533333414,-0.255223770333334,-0.20367277933333394,-0.24830402433333454,0.0520647866666657,0.06218368566666577,-0.11424847233333413,0.06485235466666595,-0.08015320533333448
b0467,0.06102974800000016,0.1527822040000002,0.15076431499999998,0.23889267199999953,0.30246547199999974,0.2724474040000002,0.2729844889999997,-0.034842175999999725,-0.00021061500000030264,0.03505279100000003,0.08825956599999962,0.12337186500000019
b0468,0.06387017900000025,-1.3120471059999996,-1.3841866759999997,-1.277480852,-1.8141339170000004,-1.59839149,-1.647935489,-0.05831000999999958,0.06793719499999984,-0.00962718500000026,0.013821126999999933,-0.04872536400000005
b0469,-0.0034994643333341457,-0.5688783983333341,-0.566975552333334,-0.7524568573333337,-0.33580647933333374,-0.21429832333333376,-0.037936121333333794,-0.011433837333333585,-0.07199714733333362,0.08343098466666632,0.24563419666666597,0.17734603566666607
b0470,0.089273661,0.45100456599999994,0.427957911,0.41857152999999947,0.5237635139999997,0.6650426170000001,0.776252392,0.04385010499999975,-0.011062126999999755,-0.032787977999999995,0.047603469999999426,0.06169740599999951
b0471,0.06742885733333281,0.47364759533333256,0.7325025763333333,0.6422764233333336,0.4748141693333334,0.6465056813333341,0.7202394743333329,0.06126864133333321,-0.01312791466666674,-0.04814072666666647,-0.04243840366666696,-0.10642417466666743
b0472,-0.044262280000000764,0.502232338999999,0.593510814,0.5131292619999996,0.4527363169999994,0.5786823630000004,0.6621423019999995,0.006697241999999548,-0.02733020100000072,0.020632958999999396,-0.009563598000000617,-0.003377866000000118
b0473,0.139169143666666,0.9009784636666653,0.7899775456666669,0.905804025666666,0.9354814776666656,0.738610426666666,0.6724289016666658,-0.041350148333333614,0.03143714266666642,0.009913005666666308,0.19252718466666607,0.23003314966666633
b0474,0.27205541900000085,1.0752000689999992,1.0904628590000005,1.0134011590000007,1.306880219,1.2599733690000008,1.348430079,0.03936943799999959,0.008077133000000458,-0.04744657100000005,0.1556629419999993,0.20207318199999946
b0475,-0.07889799000000064,0.7773086490000001,0.750095312,0.6742240429999997,0.7398309359999997,0.6386126809999997,0.6849896859999998,0.006279754999999554,0.09728006099999931,-0.10355981600000064,-0.0730537060000005,0.057036096000000036
b0476,0.36364422200000046,0.6472245640000001,0.6459934930000006,1.0280156180000004,0.7708739339999999,0.7953531460000001,0.42381594700000047,-0.009779548999999665,0.07574927100000028,-0.06596972199999973,0.5002031420000002,0.3424234530000003
b0477,0.43284582766666624,1.0785095796666662,0.9042798326666661,0.9113859316666666,1.1468501366666661,1.2357572316666667,1.2950902016666666,0.01303156966666652,0.05074785766666601,-0.06377942733333342,0.36452160466666594,0.30429849866666636
b0478,0.011023118999998971,0.24159597799999943,0.3428197329999998,0.39457162799999956,0.21458427199999974,0.07158607699999919,0.14617399499999895,0.00480227799999966,0.008573241999999759,-0.013375520000000307,0.17243096899999966,0.16641108099999968
b0479,0.17984283500000142,0.45341524200000105,0.3620038230000011,0.4334775430000013,0.49056112400000096,0.47863995300000095,0.3886954530000013,0.008911295000000763,0.08833782700000103,-0.09724912199999913,0.23199987400000133,0.3109851360000011
b0480,-0.1690740376666664,0.07376017233333343,0.05801171733333277,0.043604679333332896,0.19818495733333297,-0.04390203166666673,-0.14568387866666654,-0.012591031666667085,-0.01687587266666668,0.029466904333332877,-0.004045028666666894,-0.05760285066666704
b0481,0.276427798666667,0.4216983686666671,0.47970682166666734,0.5363934566666675,0.6807076326666675,0.8051730106666675,0.7512352006666676,0.07612966266666721,0.025971408666666917,-0.10210107133333235,-0.007850108333332884,0.06470527066666687
b0482,0.23340963499999923,1.287201197999999,0.9911703229999995,1.0050349379999997,1.2918581289999995,1.1647119279999991,1.2148024269999995,0.009916441999999748,0.05152548099999965,-0.06144192300000029,0.049618465999999195,0.08377056999999954
b0483,0.18666228766666748,-0.3777134593333331,-0.6159502333333329,-0.5181526263333325,-0.5991276033333328,-0.49909017433333247,-0.5558839913333324,-0.036026775333333205,0.07214413266666675,-0.036117357333333544,0.004387599666667796,0.05179750466666633
b0484,-0.3625428870000009,1.484316324999999,1.2326065479999988,1.1672201269999993,0.9560216489999993,0.8690713849999989,0.9385881529999986,-0.050710361000001036,0.024254152999999334,0.026456207999999037,-0.2705393770000013,-0.3038660840000009
b0485,-1.4481477619999996,-0.3401179499999998,-0.397314905,-0.38367702099999956,-1.2409243339999998,-1.5519803039999998,-1.7092582989999996,-0.10557147899999997,-0.12878794899999946,0.2343594280000003,-1.1641517879999999,-1.0026399219999993
b0486,-0.8664914083333342,-0.1347671023333339,-0.19152186133333426,-0.33472947033333433,-0.8693501833333341,-0.9787224773333341,-1.088330640333334,-0.02501494233333368,-0.12938681833333376,0.15440176066666567,-0.9073751983333338,-0.8613795203333341
b0487,-0.0401845053333334,0.4366199766666661,0.6166072016666666,0.5662043856666665,0.48932064866666636,0.40376045166666685,0.5824487446666664,0.026895898666666085,-0.021759632333333556,-0.005136266333333417,-0.163341781333334,0.011210610666666732
b0488,0.007824929333332342,0.12516198733333184,0.07604621533333233,0.00858539233333211,0.14510069533333247,-0.0085086296666681,0.14871982533333217,0.018738791333332117,-0.05230361966666752,0.03356482833333185,0.11308891633333218,0.07704469533333214
b0489,0.08613614999999974,-0.0734003689999998,0.10126481300000023,0.16612466599999998,0.21514240100000048,0.1618101489999999,0.07801368400000008,-0.09188184799999988,0.006858914000000382,0.08502293400000038,-0.009833783999999568,0.05435751700000058
b0490,0.32256849133333354,0.5662134783333332,0.38205077833333334,0.2294412743333334,0.5090639113333335,0.4631482343333335,0.586845379333333,-0.05290925766666721,0.04696846133333299,0.005940796333333331,0.19157497933333278,0.044954188333333533
b0491,-0.1708592960000006,0.19050987299999989,0.28520836899999935,0.10397196799999975,0.26892849499999993,0.13291433699999988,0.32022405299999956,0.07615671399999968,-0.06452610400000047,-0.011630610000000097,0.01762345999999937,-0.15140600300000084
b0492,-0.14072664500000087,0.7036388189999991,0.6628771349999987,0.6010247989999993,0.8338642339999991,0.6444591489999993,0.7038771249999991,-0.03560657000000056,0.0315005889999993,0.004105980999999481,-0.14508956900000136,-0.05009902200000127
b0493,0.09868844266666699,0.6579901536666668,0.5273391626666664,0.511330668666667,0.6793600406666664,0.627452606666667,0.638235584666667,-0.007306128333333106,0.1037128066666666,-0.0964066783333335,-0.0033987403333330946,-0.09218427833333376
b0494,0.1934049739999999,0.20096196300000013,-0.07952610599999943,-0.01863402900000022,0.3087450330000001,0.20610500300000023,0.23899976199999973,-0.0068558359999997265,0.08178746400000048,-0.07493162799999986,-0.05140142900000022,-0.11555922799999951
b0495,-0.4444182250000006,0.559080912999999,0.40939425099999927,0.33063210199999915,0.28160216699999907,0.2237802009999994,0.10077264699999944,-0.08338803700000064,0.023380391999999084,0.06000764499999889,0.15095806699999947,-0.20557299000000118
b0496,-0.24717479933333308,0.4245116196666672,0.43378430066666684,0.3781474236666673,0.4054230976666666,0.2553329616666673,0.3337946436666668,-0.044005711333332975,-0.07772138133333328,0.12172709266666715,0.017169475666666933,-0.027560423333333084
b0497,-0.10353031700000015,-0.03799611700000005,-0.1347149940000003,0.029893873999999876,-0.11726643800000014,0.029692218999999742,0.013512750999999934,-0.033071612000000083,-0.05205629700000003,0.08512790899999967,-0.07667739700000009,0.08841791799999976
b0498,0.716092560333333,0.11741929033333309,0.2517972513333331,0.21293274233333315,0.618857779333333,1.096766163333333,0.7676434493333331,-0.5753968366666669,-0.2720679696666668,0.8474648063333332,0.5125359863333332,0.010319479333333215
b0499,-0.3503679963333333,-0.04731627933333338,-0.29300408333333333,0.33837964266666676,-0.050481777333333366,0.6471590056666667,0.2520781976666666,-0.12517418933333335,0.2447820506666667,-0.11960786133333334,0.35745154366666676,0.18287899266666663
b0501,0.0763545023333333,0.5938218973333332,-0.5227463646666667,-0.05673119166666668,-0.05045386166666671,0.5751401373333332,0.5809638093333332,0.2232138973333333,-0.2980124586666667,0.07479856133333329,0.5162108403333333,-0.09178701266666667
b4632,0.6066477436666666,-0.3022536333333333,-0.3022536333333333,0.6796480476666666,0.6908557106666666,0.6774933256666666,1.6753920456666669,-0.3022536333333333,-0.3022536333333333,0.6045072666666667,1.1822395166666668,-0.3022536333333333
