Geneid,PD_117_R10_S05#,PD_117_R11_S05#,PD_117_R12_S05#,PD_117_R13_S05#,PD_117_R14_S05#,PD_117_R15_S05#,PD_117_R16_S05#,PD_117_R5_S05#1,PD_117_R6_S05#1,PD_117_R7_S05#1,PD_117_R8_S05#1,PD_117_R9_S05#1
b1315,2.512785258,3.355397661,2.860836217,2.866634055,2.937940149,2.593914579,3.02212496,2.630999756,2.607475256,2.643622728,2.62043579,2.683146078
b1316,2.28195457,2.405926206,2.619926771,2.688850415,2.582323703,2.258702267,2.528054622,2.362044128,2.22826126,2.353413403,2.36406867,2.455312606
b1317,0.921110107,0.902381376,0.796584329,1.186786723,0.656517997,1.18433919,1.277822016,0.462351342,1.250595729,1.184268934,1.286024024,0.720250953
b1318,1.148771106,1.310325362,1.588747807,1.173648116,1.247185771,1.17121814,1.351991841,1.347037066,0.955704904,1.028602598,0.985367725,1.466758186
b4524,0.798294704,0.0,0.0,0.864817396,0.0,0.0,0.0,0.0,0.0,0.796348701,0.0,0.0
b1319,0.639652631,1.111554617,0.717430346,1.40767575,1.107323265,1.092928885,0.951656569,0.868389685,1.003500353,0.455007033,0.737148388,0.958532178
b1320,4.793600351,4.860004547,4.696499495,4.685762905,4.569740106,4.702420715,4.763785933,4.484226818,4.44039812,4.51460522,4.745959828,4.495628263
b1321,5.362356536,6.212863292,5.917117449,6.08797949,6.080120929,5.897503705,5.948072215,5.240326201,5.506537774,5.268524749,5.423635861,5.382511362
b1322,4.424100428,5.489675009,5.332617613,5.329950178,5.303767471,5.07798861,5.096066633,4.636305638,4.852980563,4.721642778,4.802281773,4.715320395
b1323,6.614438868,6.732548721,6.752322717,6.687121989,6.901075489,6.865364822,6.97459958,6.59662465,6.560578171,6.640152676,6.627079212,6.650090078
b1324,9.68312423,10.52028606,10.3754828,10.37916097,10.44548764,10.47503277,10.56630932,9.512723104,9.582648457,9.497975678,9.572973722,9.627708178
b1325,6.745732199,6.876385858,6.837877725,6.764924669,6.709410828,6.674527457,6.707001234,6.864795144,6.805625029,6.819903488,6.775596349,6.682925263
b1326,7.449712891,7.552697643,7.490386798,7.370560099,7.259409003,7.225219655,7.170398101,7.750456338,7.658658914,7.753153352,7.463260146,7.519936394
b4525,4.471048279,5.061397166,4.406033607,4.889697167,4.374653997,4.486617932,4.166440757,4.481939229,4.561512993,4.436412315,4.168290299,4.036668177
b4673,1.186837172,0.0,2.438799307,0.0,0.0,1.271420877,1.944653443,1.175866358,1.172485506,1.184268934,0.0,0.0
b1327,3.54879448,4.343985143,4.228451348,4.30019414,4.147719828,4.071010301,4.149260729,3.965248,3.810456497,3.919729513,3.819702206,3.908074737
b1328,4.463541588,4.57526981,4.605710504,4.513585708,4.765600567,4.682509992,4.878653952,4.191325508,4.317862091,4.138333907,4.388734018,4.55495764
b1329,6.708257755,6.270100245,6.295949681,6.363016376,6.205864319,6.1036337,6.07627855,6.638259131,6.6921416,6.535072717,6.65978617,6.622624333
b1330,5.110758765,5.328674605,5.217149417,5.080436736,5.551027217,5.466803472,5.438593812,5.190466064,5.092611559,5.297551839,5.227494263,5.181083028
b1331,0.412912548,0.555856497,0.467407701,0.546174551,0.553339472,0.243092596,0.720034023,0.316343369,0.217554159,0.22052798,0.510304981,0.224132219
b1332,9.719703639,9.640408076,9.705084527,9.428907267,10.09700011,9.728168155,9.933345385,9.824231887,9.663548292,9.808162805,9.765678718,9.811200397
b1333,8.783885518,8.687122731,8.639602919,8.677657551,9.050167969,8.634996679,8.664280944,8.942217554,8.895080813,8.922464128,8.958170154,8.948699266
b1334,9.684025559,9.745523131,9.803886641,9.786860852,9.985811824,9.95562107,10.00507584,9.512467687,9.488194219,9.455974599,9.645194645,9.714042778
b1335,5.917262588,5.812871079,5.982198381,5.94887238,6.09685464,6.178704246,6.320243738,5.728629309,5.799467545,5.912755224,6.027529316,5.881934348
b1336,2.46578829,2.305814942,2.546411874,2.576611928,2.317660694,2.587719369,2.286736463,2.298328553,2.50111353,2.008973536,2.189365707,2.453539267
b1337,2.601469936,2.458385009,2.351591158,2.467653085,2.434493033,2.753599334,2.647855511,2.328676256,2.356430836,2.4973333,2.421542716,2.686536711
b1338,2.160370069,1.915023232,1.905181402,2.050200421,1.731582518,2.021818284,1.405819931,2.059986934,2.181196553,1.933073613,2.504484917,2.217452627
b1339,5.699801039,5.550204892,5.677867155,5.546028865,5.341286955,5.045784474,4.713734239,5.446517338,5.449631062,5.314856185,5.487636763,5.476774134
b1340,6.144883896,6.827283547,6.543492551,6.65934276,6.838719035,6.75344109,6.792733854,5.787370835,5.906679322,5.782760164,5.930515688,6.031272998
b1341,7.347613248,5.445238561,5.602165947,5.609640024,5.369192275,5.350920052,5.247450006,7.136143014,7.209466855,7.262790275,7.087089025,7.145387799
b1342,5.713096793,6.059199351,5.976994349,5.951453505,6.090826292,5.947156306,5.796111967,5.893586917,5.891711405,5.902212129,5.897110431,5.784268464
b4743,8.594042224,6.778648118,6.736986794,6.866204926,6.234950112,6.623723561,6.290555809,8.397771113,8.511259666,8.528547382,8.183359306,8.219970751
b1343,5.834021769,5.517626334,5.488553671,5.467951747,5.292787162,5.352957413,5.633967424,5.698560484,5.840975246,5.748183781,5.804870362,5.862050663
b1344,6.404477111,6.251295905,6.206671863,6.157950089,6.404416761,6.469891022,6.523845816,6.088327959,6.089857157,6.180145135,6.315769444,6.417201832
b1345,4.342731936,3.97239588,3.937784677,3.863569104,4.365768229,4.334720153,4.366534,4.047295912,3.925594216,4.067290484,4.206185333,4.352641562
b1346,0.831960188,0.0,0.0,0.519404184,0.52627821,0.898484057,0.0,0.469658428,0.467974006,0.0,0.485011934,0.0
b1347,0.849912,0.933978025,0.549173304,0.919523101,1.491158225,1.874358233,1.228550003,0.841208836,0.0,1.13735193,0.496732827,1.393921911
b1348,0.518088597,1.305017411,0.998385249,1.54603367,0.573002313,0.0,1.290804994,0.889426166,0.510384429,0.516707325,0.914765054,0.0
b1349,3.443778537,3.211367077,2.971913382,3.184192321,3.377280063,3.216519984,2.972553091,3.369796732,3.229365934,3.397652785,3.461603981,3.40622634
b1350,2.094766786,2.06966985,1.539773026,1.901160916,1.70776478,1.89796373,2.063984736,1.804229522,1.876911416,2.102148512,1.856619427,2.043201057
b1351,0.937926111,0.759411292,0.769721866,1.012541029,1.023989272,1.427950755,1.240486437,1.325194699,1.485021212,1.334251326,1.673148901,1.514982355
b4526,1.570844134,1.082840894,0.0,1.066820914,0.637891665,0.0,0.632169952,0.979717896,0.976728444,1.306495767,1.006843276,0.999711879
b1352,1.096617924,1.196593103,1.460913644,0.882291902,1.192152773,1.979159035,1.183138382,0.458783117,1.69459464,1.531831801,1.353430599,1.726782364
b1353,1.695906111,2.112279279,1.920356536,1.44510054,2.502523024,2.708081424,2.332903185,1.827604827,1.335288866,1.613980711,1.720112469,1.785289037
b4527,2.41157995,1.505171367,2.245377079,2.678155699,0.686630669,1.762522944,2.00498472,2.661691416,2.236878286,2.547257406,1.913203017,1.902764425
b1355,2.042787679,0.772472902,1.28759808,2.549340784,2.730025901,2.545720012,3.114677257,2.839255215,2.953026127,2.971428776,2.75578558,2.600422755
b1356,7.821451009,7.974648491,7.868523106,7.974978834,8.245071001,7.972877078,8.080425987,7.397628118,7.48537645,7.463839087,7.649389577,7.565983448
b1357,2.798495423,2.281811963,2.301757499,2.517930276,2.614104905,2.432715232,2.600672757,2.999283618,2.372949184,2.734541857,2.941890453,2.55875372
b1358,2.760450252,2.341517803,2.153711824,2.707590101,2.052077162,1.680877294,2.385060233,2.785451402,2.695649656,2.313497256,2.702512041,2.148868351
b1359,2.92201606,2.292789517,2.554694816,2.640788439,2.18469265,2.585769271,2.743925493,2.522692633,2.611750462,2.78093877,2.8554064,2.556041132
b1360,2.239377898,2.19649333,2.044576608,2.288241826,2.306253497,2.169305628,2.137092003,2.001470002,2.036417981,2.367326638,2.301169835,2.418907884
b1361,3.386996885,3.784671388,3.019653246,3.664476966,3.481497172,3.193968477,3.422456797,3.764776213,3.661612158,3.870171728,3.630559449,3.320251775
b1362,1.568449479,0.711385425,1.845663907,1.356204329,1.181294674,0.951016796,0.702107532,1.254118496,1.072803641,1.565413144,1.723200857,1.437929235
b4528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1363,4.017703648,3.338386672,3.254067977,3.100276328,3.498780855,3.826357362,3.984914856,3.847606029,3.653073682,3.884294589,3.881107804,4.021552949
b1365,1.543395242,1.821717214,2.22802416,1.799911657,2.310887193,2.572640363,2.581723067,2.803558608,2.430014645,2.606425272,1.854213891,1.556996203
b1366,2.44535151,1.87016041,1.660754897,1.495759258,1.755797168,2.039412984,2.219338294,2.230788047,2.076761545,2.502271457,2.041544408,1.277646125
b1368,2.916501573,2.834344413,3.049560276,2.845158527,2.846224768,3.137442729,2.850792903,2.802609967,3.028283487,2.781657418,3.0672059,3.054680604
b4570,2.26327465,2.122543238,2.613554808,2.318532168,2.466722181,1.521627332,2.32376599,2.727740941,2.421153023,2.785257868,2.679893441,2.458960118
b1370,4.72363046,4.890090153,4.805971211,4.952412569,4.94282011,4.907608988,4.871680132,4.465707721,4.465431904,4.452130301,4.670147071,4.542444761
b1372,2.421993132,2.494136329,2.500104622,2.402304181,2.350417046,2.487103208,2.488905985,2.452388386,2.460388659,2.397902518,2.323028932,2.445561355
b1373,0.370207118,0.0,0.0,0.0,0.220427019,0.0,0.0,0.365789023,0.193692452,0.523477373,0.201444468,0.19959787
b1374,4.826340036,5.193358125,5.125516319,5.26819517,5.525091701,5.498702921,5.514404127,4.380517975,4.478073516,4.442762514,4.674443064,4.644181464
b1375,5.967354864,4.649953238,4.742843617,4.817719047,5.501177973,5.798001248,5.656125911,4.731898709,5.05249934,4.977597868,5.126603069,5.521187667
b4744,3.680854207,3.09556507,2.396912575,2.567218057,3.756084312,4.185166076,4.129021903,2.772409018,2.767227956,2.62220441,3.22163769,4.065547303
b4638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1376,10.37156624,9.274388563,9.209626872,9.116622355,9.095474032,8.438990231,8.261502783,10.26412854,10.29501811,10.30668749,10.15849823,10.20485513
b1377,1.906479682,1.23201193,1.34718748,1.493646319,1.374698658,1.447955972,1.658067634,1.892116611,1.915861173,1.959151555,1.903075592,1.738278475
b1378,7.2906793,7.728371555,7.687436217,7.776121063,7.935910799,7.871695907,7.852070611,7.037936708,7.057566774,6.97740367,7.229497476,7.188516167
b4529,8.920108744,8.585494384,8.618540695,8.748585942,8.540854498,8.381107377,8.263955683,9.156461483,9.148826099,9.274722235,9.031781317,9.049303922
b1379,4.957702681,7.491914448,7.472692727,7.375766713,7.837374528,8.099882833,8.26571299,5.18456424,4.837334303,4.906280826,4.648342997,4.821523287
b1380,5.169001073,0.0,0.0,0.0,0.0,0.0,0.0,5.518237718,5.551401739,5.697642737,5.722133419,5.511979282
b1381,4.11599856,4.100278048,4.212586092,4.095711096,3.988690416,4.061371052,4.071630882,4.054426167,4.164219708,4.087586949,3.997654256,3.966503373
b1382,4.906390838,4.247201753,4.41939129,4.256812622,4.422799408,5.027223178,4.300510341,4.701727263,4.539055269,4.986582127,5.004108491,4.715462958
b1383,5.161184089,5.064086779,5.197699017,5.166856208,5.320649169,5.103957749,5.015425428,5.152459244,5.302730052,5.257030665,5.314742863,5.393487041
b1384,7.407531913,6.792495441,6.991784296,7.035416578,6.538175487,5.841578249,5.423926394,7.409201826,7.415570416,7.327551517,7.136101911,7.144271688
b1385,5.371012977,5.644265696,5.620203727,5.687829979,5.493651141,5.317766386,5.310284657,5.519822483,5.581938167,5.506380895,5.569672199,5.441219201
b1386,2.721264817,2.902008191,2.899134963,3.072016767,2.862373514,2.935153045,2.605532444,2.790973414,2.616308736,2.651064177,2.845371041,2.921662439
b1387,1.078485107,1.319218858,1.650594776,1.353623823,1.112261082,1.002506792,1.193361566,1.276063964,1.556636667,1.423825656,1.356645788,1.275158264
b1388,2.858157009,2.465533548,2.252703172,2.568507019,2.68231059,1.891182373,1.859512485,2.72905744,2.559401971,2.92453287,2.447544016,2.3860779
b1389,2.894496567,1.87016041,1.888411696,1.972766663,2.403823411,2.084199772,1.716112386,2.81973147,2.625910336,3.196149601,2.377338444,2.523085899
b1390,2.629508289,2.487366842,2.089414043,2.324786004,1.826105921,1.906306622,2.255918661,2.291065662,2.35033074,2.82193863,2.15910841,2.28983802
b1391,2.957385858,2.79730356,2.351132848,2.360427323,2.868059125,2.303145691,2.417607075,2.702098074,2.935024837,3.014885973,2.042556342,2.494080391
b1392,2.555148266,2.668141518,2.422225357,2.352714969,2.620430588,2.32431838,2.281883351,2.499828116,2.282100479,2.967577188,2.330430488,2.31904053
b1393,2.137752253,1.803123269,2.01437612,2.101263981,2.076910824,1.924040391,2.106284883,2.08630635,2.006272867,2.455099967,2.164783128,2.189374591
b1394,1.789098043,2.094810523,2.193971217,2.111666248,2.416430616,2.258513591,1.903465903,1.635424178,2.123237901,2.240472468,1.983195539,2.292658863
b1395,2.308289679,2.606037962,2.403771362,2.413146751,2.09177622,2.240343792,1.861537823,2.07077536,2.270593919,2.42010579,2.247163523,2.179877947
b1396,3.030389474,3.041353829,2.652958576,3.332416496,2.269448821,2.887147578,2.558402462,3.047872605,3.234706803,2.878408686,2.609103417,2.860655945
b1397,5.777735091,6.375912349,6.410287219,6.403803369,6.229471777,5.98044269,5.905577149,6.128974205,6.363217208,6.195437774,5.830253522,5.832512697
b1398,5.772592142,6.109159971,6.297606265,6.343651935,6.102907658,5.94110833,5.673035142,6.083082786,6.144161851,6.087092114,5.98048554,5.999123879
b1399,5.596838393,5.887727264,5.948666396,5.95251653,5.935238114,5.767705231,5.752190629,5.679542875,5.615873884,5.53854426,5.448152399,5.515857162
b1400,5.751907208,5.815716526,5.993554488,5.923903247,5.82034643,5.854164844,5.779709038,5.881172726,5.97493752,5.98280687,5.992170967,5.917327773
b4674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4492,4.546737382,4.42305106,4.529458618,4.571220088,4.592888188,4.693428125,4.681423458,4.538209174,4.47953062,4.430954947,4.621616642,4.522063793
b1402,5.56691175,6.014177808,6.078366026,5.98179921,6.11307164,6.048820806,6.097236048,5.698037344,5.674127822,5.617943039,5.659339418,5.609604803
b1403,6.815628645,7.034384592,6.911009071,7.018421876,7.179179604,7.045058803,7.083479056,6.708054733,6.591366836,6.629081493,6.556920751,6.696909597
b1404,0.596402952,0.997039146,0.508155121,0.791856019,0.657890881,0.790012638,0.493775177,0.657340326,0.517085594,0.369171055,0.743575876,0.800654419
b1406,6.632907527,6.61544418,6.557874634,6.628703249,6.737240273,6.187101099,6.015044283,6.978465832,7.049840564,6.997798629,7.161392659,7.051191202
b1407,2.262449256,1.963818072,2.248827232,2.058263581,2.260587411,2.402707019,2.260213792,2.109168423,1.8978234,2.225520146,2.187225131,2.052741727
b1408,0.87512645,0.39564694,1.28970476,0.946204185,1.069250731,0.547940722,0.551397587,0.866234784,0.184691511,0.873043787,0.775812352,1.089675823
b1409,0.248353554,0.400268728,0.14854691,0.14320402,0.398361897,0.604258971,0.505197348,0.127839839,0.352534797,0.357137955,0.253926678,0.13129928
b1410,3.237975142,3.536649896,3.26791336,3.374523937,3.467306019,3.583591255,3.424226168,3.153034345,3.132236737,3.226533809,3.122387066,3.226793159
b1411,3.926449296,4.128372164,4.102324352,3.998711667,3.793814713,4.001134976,3.831445795,4.203171711,4.015262188,3.952748076,4.077881741,4.053053617
b1412,6.301144209,7.281799744,7.203635709,7.10379149,7.076792972,6.997081005,6.931106478,6.394253779,6.337991837,6.210144005,6.251784363,6.282863331
b1413,5.315132904,5.843930662,5.877764668,5.852803533,6.030974818,6.037873281,6.034901472,5.18469005,5.203073622,5.159919081,5.253702906,5.25564475
b1414,7.270116345,7.276981856,7.111021788,7.147903783,7.256881444,7.183429756,7.123154795,7.149865338,7.200676737,7.15103042,7.177392856,7.100710161
b1415,10.27328244,10.70637345,10.74068019,10.77234371,10.43086541,10.01696539,9.600967836,10.71002153,10.88633855,10.91072089,10.8100513,10.63788826
b4493,11.04450205,9.749515285,9.628800146,9.723048626,9.557668606,9.805569028,9.787317432,11.16627933,11.17276948,11.14590809,10.86713251,11.01114169
b1418,7.084345864,6.939150861,6.835680361,6.84618374,6.964804178,6.982831572,6.883290308,6.887415444,6.670217444,6.749546741,6.863060774,6.902340106
b1419,8.088273145,7.89704384,8.154910856,8.021050139,7.670578529,7.80811588,7.503810689,7.844229222,7.758031645,7.656703011,7.883429271,7.800995286
b4428,8.87995345,8.228478281,8.948059938,8.346524091,7.484832387,7.054166584,7.137443709,8.820260553,8.118851948,8.648619564,8.37445999,8.727141345
b1420,9.062289047,8.686079277,9.025124991,8.657647204,7.657668406,7.486348243,7.554162639,8.700680291,8.314067501,8.632717963,8.690144851,8.340030663
b1421,3.539487217,4.118638078,4.021079052,4.169813643,4.056992941,3.844427974,3.905119198,3.793324412,3.559869202,3.30069044,3.664109539,3.651006681
b1422,8.372203463,8.735246604,8.756042901,8.71041354,8.82521516,8.614594939,8.47020115,8.306247996,8.217520723,8.176009528,8.31349557,8.370388772
b1423,7.458065924,6.813391532,6.903364181,7.031474842,6.739292221,6.080223201,6.133288971,7.50930703,7.471084048,7.480513823,7.302206851,7.438441587
b1424,6.921490537,6.89139754,6.813004269,6.893070179,6.863087567,6.798131548,6.760655234,6.784125029,6.818915042,6.816012579,6.8980084,6.873775214
b1426,10.42937826,9.682143171,9.680819882,9.7532357,9.722694023,9.326027546,8.989691378,10.24212925,10.07221498,10.1868269,10.46306146,10.60547759
b1427,6.828412976,7.082756876,7.18111531,7.227891057,7.536920942,7.328107848,6.895573277,6.561096436,6.46785083,6.518400107,6.839023268,6.937243571
b1428,5.625037565,5.267586537,5.338712363,5.281012219,5.188843711,4.753323821,4.630614169,5.714556246,5.651631196,5.660165123,5.392348244,5.472043689
b1429,5.304497001,5.67156195,5.462895222,5.379509323,5.562238637,5.581854005,5.566829083,5.279167303,5.337112937,5.35472723,5.242401111,5.28377861
b1430,6.148233269,6.936871927,6.832943015,7.102973003,7.338748753,7.277288561,7.321352293,5.911365651,6.00578565,5.881875754,6.185514382,6.070081807
b1431,7.714612568,6.397737194,6.429825436,6.420407733,6.479988707,6.498531001,6.482359594,7.997497356,7.929838447,8.007561228,7.604783233,7.586796398
b1432,6.563209964,6.572765694,6.587443043,6.480766612,6.480576371,6.634581671,6.655959281,6.569294462,6.496951659,6.45190464,6.540667406,6.584764914
b1433,2.639202009,2.67031081,2.555972647,2.733660077,2.188276719,2.622505207,2.453573364,2.893624139,2.496949746,2.684263478,2.685102135,2.721586689
b1434,4.239222231,4.27335963,4.297138426,4.309312771,4.88302631,4.839561023,5.007593649,3.885061837,3.981465616,3.789139201,4.319500019,4.294330472
b1435,5.941611307,5.962314218,5.968820716,5.873648966,6.019584789,6.22813219,6.310339331,5.762627392,5.784537416,5.671114391,6.109699261,6.038502425
b1436,3.389952558,3.337049915,3.855618599,3.24939629,3.329945691,3.182685007,3.37329857,3.944092874,3.796831688,3.48282981,3.925874428,3.682508747
b4532,5.974513355,6.004443528,5.915483301,6.033856745,6.168139732,6.39755821,6.452766614,6.050270708,5.847461758,5.85644252,5.871400913,5.916274197
