"","loadings.PC1","loadings.PC2","loadings.PC3","loadings.PC4","loadings.PC5","loadings.PC6","loadings.PC7","loadings.PC8","loadings.PC9","loadings.PC10","loadings.PC11","loadings.PC12"
"b0279",0.00593770318343062,-0.0100312408651528,-0.0157042639899373,0.00547325611986866,0.0351334263869165,-0.0305476729681534,-0.00181241002887828,-0.0487476373059788,-0.0217661354698349,0.0285610753334146,-0.0424714024684745,0.00138151633624374
"b0282",-0.00984473524103995,0.0153954934939161,0.0319072731651282,0.0335120441575314,-0.0186297495988102,-0.0112735355351748,-0.00178658157479907,0.00217889891048297,0.0281527616122648,-0.0213636099593848,-0.0247826695632749,0.00320242936888997
"b0285",-0.0195897284934955,0.0127073516465431,-0.00275340313159989,0.00472592609037654,-0.00352934825644433,-0.00104574599720519,-0.0126398852975477,0.00586410915098788,0.0106056114620453,-0.00739047557866955,-0.0104078005134822,0.00194685132882561
"b0287",-0.0200058959306005,-0.0127717045768957,0.000534620541380619,-0.00290090537457588,5.13608669867651e-06,-0.000804425396902226,-0.000980620102022389,-0.00753869837687675,-0.00279482541424438,0.00927515664065255,-0.000303292981408378,3.12916306314729e-06
"b0290",0.0203883450609584,0.00696089129345834,-0.00835427682694936,0.00157117054677284,0.0055615325056118,-6.0622148233451e-05,0.00581059728924019,-0.00542507156990093,-0.000857035911605853,0.00361295510869315,-0.00952400815729566,0.00048494284441031
"b0294",0.0152135422710605,-0.0148416619549031,0.00956870347700129,0.0298458693842258,0.000148882676436875,0.00776430374087497,0.0179928394213605,0.00450958241409401,-0.0136196310693292,0.022611871217146,0.0323813569525487,0.000485009294355451
"b4671",0.0130582617223666,0.0144225355232528,-0.00818096636821458,-0.0141835631576898,0.000863542795531495,0.0433135128098947,-0.00212937390752576,-0.0423892418711032,0.00248763323691564,-0.0155442665239927,-0.0117873340757324,-0.00103407542483317
"b4630",0.00679099225313994,-0.00594959087862038,-0.00550314852427369,-0.0695000355640384,-0.00198823377660445,0.00554239171229414,0.00417238157558391,0.0106910048644053,-0.00353670808770486,-0.00355332821772457,0.000144009666814034,-0.00197389893108793
"b0299",0.00506776537039655,0.00266270155177648,0.0234270751060701,0.0306753165751054,0.0151751572787496,0.0073852134168956,0.00202149552004622,-0.00929946999670862,0.0694753196072443,0.0194414342087662,0.0400399975693897,0.00370052217757881
"b0303",-0.0157184908222764,-0.0131906929782636,0.00349214914072111,0.00693879097381874,0.0160741187975639,0.0337387442870966,0.00351129281308505,-0.0258417517971404,0.00579228046619069,-0.00461453846962225,-0.0323524523482453,1.03673925151398e-05
"b0304",-0.0208123336416998,7.53338665691451e-05,-0.00436921675358853,0.00550275566805243,-0.000464883345767825,-0.00579838270698458,-0.00401715021855632,0.00289704413617288,0.00130536980062006,0.00650752166528493,0.00208547925171459,0.000295134169968974
"b0307",-0.015692560949672,0.0217712351183077,-0.00878109409199731,-0.0226922538137207,0.00818900306191216,0.0038319235792812,0.00423019007985117,0.000383876503186553,0.0235712564866202,0.0131863331133563,0.0172607295180381,0.00111369307347686
"b0311",0.0204037862829891,-0.00865320076945556,-0.00683709730751092,-0.00279868713240005,0.00199564668662542,0.00530207062052287,-0.00194342771219262,0.00415889452902038,-0.00607020675581858,-0.000803012117566123,0.00181681317368382,0.00128264184787467
"b0314",-0.0140404773958185,0.00331677902812516,0.0135647083548172,0.00737793924032683,0.0421785169397947,-0.0211843260719997,-0.00318936223978452,0.00206094582221489,0.0263199799863863,0.0303019981892051,-0.0170987375991297,0.00412623961403443
"b0317",-0.0149799125428218,-0.0206170668474281,-0.0174889201629764,-0.0113305946618432,0.0138380250226858,0.00900523789758836,-0.00280149532027492,-0.0131458638348877,-0.0116739496250393,0.023065396684568,-0.0308509105665612,0.0012410524250488
"b0318",0.00348921891688465,-0.0241079575683337,-0.0297561951116061,-0.027742018828568,0.00876173812245704,-0.0453295758512393,-0.0117365273938295,-0.00251640754786488,-0.0082564513397836,-0.0220935302689916,0.0016361235586148,-0.00231597020833744
"b0320",0.0145915953441328,-0.00324594131287161,0.0012022215230522,-0.00360894018763602,0.0361225538694418,0.0217995160152859,-0.0232121683702695,0.00664359518178509,-0.04069715374352,0.00839682322935253,0.0176761461163265,-0.00134977406457142
"b0328",0.00120793604493984,0.0348279728253661,-0.0349133534578976,-0.0160657306033025,-9.57385042982522e-06,-0.00594865982255818,-0.00389859503229689,-0.0153301643604643,0.0122018256604202,0.0126753770824653,0.0134960729131881,0.00299110323689085
"b0329",-0.0209557866981245,-0.00194283884234077,-0.00449012402976905,6.8931088351474e-05,-0.00182304285515245,-0.000246209551394827,-0.00144605334198811,-0.000430865701494375,0.000143401668263516,0.00114744798996185,0.00102667272037724,-0.000903695428856607
"b0331",0.0189207573511663,-0.0138870189962169,-5.45011865911005e-05,-0.0216324329777354,-0.000536634842993094,0.00862161499811451,-0.00568808095846914,-0.000520691936092581,-0.000373841187511965,-0.00142036955580437,0.00156530802734596,-0.000135465198558631
"b0336",-0.0190641255472528,-0.0106439941740566,0.000335437993710479,0.0202283484332574,0.00837301391715503,-0.0158027964319765,-0.0061500479713046,0.00117733605455452,-0.00514307027589276,0.00228207237898805,0.00135044232682367,-0.00226109423028009
"b0339",-0.0167236149886182,0.0141320365046264,0.0103561860453735,0.00649219669705071,-0.0130717820473257,-0.0127888898564489,-0.0034787754622516,0.0278669778218482,0.0153206817253757,-0.030538554482194,-0.0107098866638234,-0.0013098299128551
"b0341",-0.00160600015600731,0.0120532645478245,0.0367263831367537,0.0325285576218803,-0.0087266681138123,-0.0217674966634753,-0.023431685865513,0.0070152392064578,0.00726436463994354,-0.0565412350286761,-0.0047565712405454,-0.000593339617373564
"b0346",0.0122355432323225,0.0320665160665218,-0.00637040487753464,-0.0235432814574904,-0.0157207137296767,-0.00146718000676453,-0.00516000434422353,-0.00473716173776835,-0.00557093727600079,0.000908700964176153,-0.00725004635700329,0.00151006716385371
"b0347",0.0161800640786503,0.0203336757817598,-0.0111556292233626,0.00274395961208349,0.00445665426278749,-0.00710718611314298,0.0344707221918172,0.00543497060966791,0.0012888582504502,-0.00556031376385425,0.0151675277590909,-0.00155016059650781
"b0349",0.0203916751594849,0.00811468551008333,-0.00526371943430972,-0.0033927067912227,0.000632306453305651,-0.00520433861916335,0.0109790865653445,-0.00268694528369553,0.00217392706395698,-0.000879378383054184,0.00183650463513068,0.0010863687765636
"b0350",0.0206144751881256,0.00728097171366525,-0.00378311913525015,0.00388126957021769,0.000398812048508313,0.00496936609798171,-0.00297266374483523,-0.00166639227376569,-0.000613479137522187,0.00402211576260909,-0.00458144052015103,0.000710135595212048
"b0354",0.0145911019739985,-0.0127579555386454,-0.0029117883166247,0.0239681181580173,0.0276699845298622,0.0133889617816149,0.015062298403796,-0.0288534264431265,-0.00112906906616499,0.0235310413458105,-0.02134942129077,-3.79509862904547e-06
"b0356",-0.0160319294805037,-0.00383748116830999,0.0115975344460559,-0.00793314589003116,0.0377085616175193,-0.017928991005565,-0.0109557691225817,0.0215719578934489,-0.00735093671829206,-0.020875620274195,-0.00825309075180316,-0.0023860228494163
"b4731",-0.00719212186809093,0.00564651483164028,0.029335425032469,-0.00274278559891872,0.000496033891499328,-0.00194486280628981,-0.00663771718038882,0.0237193653762563,0.0150780144044329,-0.0801276169376351,-0.0220132485779284,0.000315667329931508
"b0365",0.0187017610878088,0.0016567446193375,-0.0252847180485974,0.0114814154456886,0.0108441303830859,0.0053830140969646,-0.00419346011226667,0.00828685884680939,0.00213328452986958,0.00488801337004802,-0.00513703783916175,0.000726501372670562
"b0372",0.0199666843115855,-0.0115676318686116,-0.00225895385471082,-0.00209993827872833,0.0048146896692991,-0.00779301984167409,0.000908035630257194,0.0101680600680427,-0.00640961549716677,-0.000816072335801379,0.00841850514858203,0.000422219251466424
"b0383",0.0202799245197816,-0.00663411266468359,-0.0081310126016186,-0.0091416620472613,-0.000754770024913699,0.000202684201076583,-0.0113511128756427,-0.000160437482090197,-0.00117053712302286,-0.00438152775399692,-0.00446037694482645,0.000248264731282234
"b0384",-0.0208634090732482,0.00282637788314236,-0.0028734490141768,0.0046390704235321,-0.00442718594505761,0.000149963118577409,-0.00441131443744282,-0.00277680444110076,0.00066164269726548,-0.00227528953013566,0.000720362524980534,0.00021098198454082
"b0385",-0.0205443350710321,-0.00192547061397888,0.0120180998516955,-0.00142663906835981,-0.00511176528993519,-0.00418330620160001,0.000149533636796123,-0.00327538254971645,-0.00372195425134038,0.00373554929233659,0.00211948876460189,0.00110589498332906
"b0386",0.0197421942189937,0.0108520653083134,-0.00813001022639578,0.00281682908423848,-0.00954442535060155,-0.0102100344594164,0.0049066920950304,0.00231757804880494,0.00773441801796412,-0.00171916804057591,-0.0100627653731848,0.00160378103761625
"b0388",0.0198016056026378,0.00184832865942688,0.0205605775490872,-0.00338679677697781,-0.00775250117706289,-2.49976269376618e-05,4.2161535597429e-05,-0.0024815856459484,-0.00152199379393263,0.00345079765865316,-0.00165879696309464,0.000548776798496827
"b0389",0.00433007037936941,-0.0173156810809607,0.0257336376304046,0.0113331418291782,-0.0375755330721248,0.00417389964060837,0.0203831388113305,-0.0250346303411759,-0.0470133570658388,-0.016516073742556,0.031575763111027,-0.00093711672480876
"b0390",-0.0209203625343961,-0.00257612453050282,0.00424040678309497,-0.00123165981246807,0.00331121662613499,0.000789506087968162,-0.00010821618374184,0.00127072477430385,0.00020230981862643,0.00266371245661522,-0.00286095348876221,-0.000600669945707087
"b0391",-0.0205090517279189,-0.00510865385304687,-0.00418350946733324,-0.000156387414663188,-0.00810059198307875,-0.00622133453990983,0.00661778370944565,-0.00685815859401746,0.00537784589417548,-0.00222534673750948,-0.00742987589632853,-0.00156694506517011
"b4732",0.00364093452088588,0.0208623600982487,0.0123640144977051,-0.00165378056747678,0.0395233340254607,-0.0232711048477714,0.0278440543533303,-0.0378890790535608,0.00257286612441133,-0.00937006522917266,0.045537324806761,-0.000924409119668498
"b0398",0.0181876619143029,-0.0144026995143701,-0.0173844313241727,0.0109795476588229,-0.00109296520697785,-0.0182184941569647,-0.000294170633393159,0.00143946979447528,0.00249507511694832,-0.00130875225174314,-0.0135479832507648,-0.00068602535787095
"b0401",0.0209194649426324,0.00323567835848288,-0.00354832650056616,0.00170523523676143,0.00170726999534346,0.00040628132826159,0.000381260072565766,0.00338732343684708,0.00127227265303766,-0.00192987929340555,-0.00188070330287277,-0.00181160160566892
"b0409",-0.0181713755808857,0.0173193963194411,0.0160763095133417,0.00450179107736805,0.00586572901840707,-0.00909250938277248,0.00520505688513466,-0.0064526732561561,-0.00529840981277141,-0.0105260061670977,-0.00963895357233005,-0.000519673332494808
"b0411",0.0205477506425875,0.0075289315692724,-0.00397431123820157,-0.00542843279247274,-9.95451414821002e-05,0.00774789074586441,-0.0015732195173084,-0.00128372627334211,0.00147257331936643,-0.00268611807398289,0.000750477641474748,0.000762107000037203
"b0412",0.0114550924244605,0.0212152639667478,0.000333064777236609,0.038186695072632,-0.00353114525162735,-0.0125076435794326,0.0263531919194187,0.0238134842006846,-0.02493367424587,-0.00696088020057718,0.00574392184307753,-0.00152856274462006
"b0413",0.0192018582999371,-0.0158748670589389,0.00364003884040075,-0.0055318223702869,0.00777940599389624,-0.00268242360332727,-0.00610905237950465,0.0133990618645396,-0.00190434032619345,-0.00043261956112093,-0.00413799063661853,0.000247473093311719
"b0417",0.0208335878288839,0.00320464210419349,0.00327801018620106,0.00366531084961953,0.00131135992456964,-0.00412177949392794,-0.00277947419655618,-0.00099081125908913,-0.0076905507607198,-0.00138097070563859,0.00150937976386457,0.00143872022997193
"b0418",0.0181786925198713,0.0136866738432196,0.00898695312027754,0.00293529167333121,0.0158530109586066,-0.0065799746776838,0.0280907160958497,0.0040562608406568,0.00152950891489177,-0.00189474633471508,0.00196198881092269,0.000259805695242493
"b0419",-0.00813262660472686,0.00972408353559529,0.00234475664069717,-0.0604251676210111,-0.0133634524224176,0.0212639611311084,-0.0224208169757984,-0.00603302999683662,0.00594575354937704,0.00836766154945422,-0.00241653504468953,-0.00221921572810755
"b0424",0.0201725738231279,-0.00113326293508742,0.0103035773522562,-0.0137841701795365,-0.00481953649942155,-0.00576564137765941,-0.00144518339720257,-0.00197804393264679,-0.00237211246242707,-0.0113560525639654,0.00429728537570124,0.00165876028279188
"b0425",0.0206864513420093,0.000504920532952367,0.000844322130238414,-0.00516980434933248,-0.00900988509105586,-0.00566014433907935,0.00535696951023515,0.00147931919148754,0.00506857131736788,0.00574778987693275,0.00563316444816658,-0.001173871635504
"b0432",0.0201325750482492,-0.00587603005947504,-0.0162555327051594,-0.000111668722265987,0.00236120312961925,0.00401933214856823,-0.00140973712063212,0.00356511263162609,-0.00015714708155849,-0.00177072759720094,-0.00250685343038991,-0.00168065604414248
"b0437",0.0205939137204502,-0.00156615248881623,0.00071917045683411,-0.010078417347671,0.00041866070511628,-0.00745144056218142,0.00303697401877018,0.00669776340236866,-0.00692072815318928,-0.00661882649845265,-0.00410146787558363,0.000559058069659943
"b0440",-0.0207564296941333,0.000413873887161651,-0.00208707248958181,0.000200619053182738,0.0103567997090209,0.0071837174114911,0.00293854302398432,-0.00117636841176594,0.00257888590730878,0.000759995946950294,0.00158330527194183,-0.00046027424332242
"b0441",0.00339911175933519,-0.0308527010098644,0.0108581935327901,-0.0297338726930023,0.0185348683546212,0.0419548431102626,0.00382764175255691,-0.00759225516903592,-0.000992635172711097,0.0199241631532846,-0.000913451969497662,0.000382595161093106
"b0442",-0.0192486504937543,-0.00778481262658872,-0.00840904951581612,-0.0122725887994276,-0.000585253707457668,0.0155544514893483,0.0133366547302658,0.00649720528525108,0.0101524821212156,0.0109927207133846,-0.0129632412148204,-0.00122427255296237
"b0445",0.00181895310137616,0.0221329450882996,-0.0497806858067084,-0.02268548606321,-0.015421190645152,0.0143812349627435,0.00515094136361541,-0.00271933133083811,-0.00128289500425326,-0.00441573679521623,-0.0128654328953432,-0.00126112154263132
"b0446",-0.0207055311936281,-0.00607494184817939,-0.000563985989609129,-0.000391794001681464,0.00361714011998508,-0.00349552350460726,0.00467063726248271,-0.000410285717662274,-0.00129326928382782,0.00879176953886645,-0.000350100840300929,-0.000606799062262623
"b0448",0.0207885405819206,0.00409885173988487,0.0049143399879163,0.00241737935231164,0.0027811872493107,0.0028211546083208,0.00483136155382803,0.000374442424481015,0.00510624725884652,0.00349297489974869,-0.000257193988809551,0.00157548211193767
"b0453",-0.020833553296243,0.00442636191970704,0.00132148796760933,-0.00229264229887761,-0.00341001910059389,-0.00243270791179128,0.00260802160909382,0.00222255868836521,-0.00176421792217973,0.00252726171418877,0.00664793166090687,-0.00121183337735479
"b0458",0.0195914229488089,-0.015039938432978,-0.00539963116896928,-0.00614005018290572,0.000945711577758647,0.000967119665018778,0.000262410757982383,-0.000804585075341487,0.00331421380185428,-0.00906044539713149,0.000264645900235355,-0.00122965132829914
"b0461",0.0189631341423076,-0.0142139769784,0.0118317281236834,-0.00528500045465323,0.0032563376034491,-0.0175051684996708,0.00131847245235902,0.00234105724107894,-0.00677273195600552,0.000582221930852854,0.00719119925601439,0.000629854746458927
"b0464",0.0200000995913284,0.00663368506381026,-0.0135579959197727,0.000579669700365895,0.00322890917378159,0.00225227803235363,0.00624869041359913,0.0111434183122921,-0.00121475322403604,0.00108888558278859,0.0121295730422614,0.000516072774415676
"b0477",0.0205588065026205,-0.00626662125480073,-0.00949206031438179,0.0025783294035736,-0.000436183069396511,-0.00307379500001182,0.00208388440608244,0.00189361664569574,0.000448321784402787,0.00351900808743068,-0.00108143206511847,3.99943756863529e-05
